run,type,module,name,attrname,attrvalue,value
RSA-0-20260506-22:58:45-26117,runattr,,,iterationvarsd,,
RSA-0-20260506-22:58:45-26117,runattr,,,iterationvarsf,,
RSA-0-20260506-22:58:45-26117,runattr,,,measurement,,
RSA-0-20260506-22:58:45-26117,runattr,,,network,KriptoAgi,
RSA-0-20260506-22:58:45-26117,runattr,,,processid,26117,
RSA-0-20260506-22:58:45-26117,runattr,,,repetition,0,
RSA-0-20260506-22:58:45-26117,runattr,,,replication,#0,
RSA-0-20260506-22:58:45-26117,runattr,,,resultdir,results,
RSA-0-20260506-22:58:45-26117,runattr,,,runnumber,0,
RSA-0-20260506-22:58:45-26117,runattr,,,seedset,0,
RSA-0-20260506-22:58:45-26117,config,,,image-path,../../../../../home/oguzyl1907/omnetpp-6.0.3/samples/inet4.5/images,
RSA-0-20260506-22:58:45-26117,config,,,description,Yuksek Performans - RSA-2048,
RSA-0-20260506-22:58:45-26117,config,,,*.sensor.app[0].messageLength,256B,
RSA-0-20260506-22:58:45-26117,config,,,*.sensor.udp.procDelay,5.000ms,
RSA-0-20260506-22:58:45-26117,config,,,network,KriptoAgi,
RSA-0-20260506-22:58:45-26117,config,,,sim-time-limit,100s,
RSA-0-20260506-22:58:45-26117,config,,,*.sensor.numApps,1,
RSA-0-20260506-22:58:45-26117,config,,,*.sensor.app[0].typename,UdpBasicApp,
RSA-0-20260506-22:58:45-26117,config,,,*.sensor.app[0].destAddresses,"""gateway""",
RSA-0-20260506-22:58:45-26117,config,,,*.sensor.app[0].destPort,5000,
RSA-0-20260506-22:58:45-26117,config,,,*.sensor.app[0].sendInterval,1s,
RSA-0-20260506-22:58:45-26117,config,,,*.gateway.numApps,1,
RSA-0-20260506-22:58:45-26117,config,,,*.gateway.app[0].typename,UdpSink,
RSA-0-20260506-22:58:45-26117,config,,,*.gateway.app[0].localPort,5000,
RSA-0-20260506-22:58:45-26117,config,,,*.configurator.typename,Ipv4NetworkConfigurator,
RSA-0-20260506-22:58:45-26117,config,,,**.wlan[*].mgmt.typename,Ieee80211MgmtAdhoc,
RSA-0-20260506-22:58:45-26117,config,,,**.wlan[*].agent.typename,,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,configname,SPECK_6LOWPAN,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,datetime,20260506-22:55:03,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,datetimef,20260506-225503,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,experiment,SPECK_6LOWPAN,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,inifile,omnetpp.ini,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,iterationvars,,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,iterationvarsd,,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,iterationvarsf,,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,measurement,,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,network,KriptoAgi,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,processid,25974,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,repetition,0,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,replication,#0,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,resultdir,results,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,runnumber,0,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,runattr,,,seedset,0,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,image-path,../../../../../home/oguzyl1907/omnetpp-6.0.3/samples/inet4.5/images,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,description,6LoWPAN - SPECK,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.sensor.app[0].messageLength,108B,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.sensor.udp.procDelay,0.080ms,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,network,KriptoAgi,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,sim-time-limit,100s,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.sensor.numApps,1,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.sensor.app[0].typename,UdpBasicApp,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.sensor.app[0].destAddresses,"""gateway""",
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.sensor.app[0].destPort,5000,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.sensor.app[0].sendInterval,1s,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.gateway.numApps,1,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.gateway.app[0].typename,UdpSink,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.gateway.app[0].localPort,5000,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,*.configurator.typename,Ipv4NetworkConfigurator,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,**.wlan[*].mgmt.typename,Ieee80211MgmtAdhoc,
SPECK_6LOWPAN-0-20260506-22:55:03-25974,config,,,**.wlan[*].agent.typename,,
SPECK-0-20260506-22:49:54-25865,runattr,,,configname,SPECK,
SPECK-0-20260506-22:49:54-25865,runattr,,,datetime,20260506-22:49:54,
SPECK-0-20260506-22:49:54-25865,runattr,,,datetimef,20260506-224954,
SPECK-0-20260506-22:49:54-25865,runattr,,,experiment,SPECK,
SPECK-0-20260506-22:49:54-25865,runattr,,,inifile,omnetpp.ini,
SPECK-0-20260506-22:49:54-25865,runattr,,,iterationvars,,
SPECK-0-20260506-22:49:54-25865,runattr,,,iterationvarsd,,
SPECK-0-20260506-22:49:54-25865,runattr,,,iterationvarsf,,
SPECK-0-20260506-22:49:54-25865,runattr,,,measurement,,
SPECK-0-20260506-22:49:54-25865,runattr,,,network,KriptoAgi,
SPECK-0-20260506-22:49:54-25865,runattr,,,processid,25865,
SPECK-0-20260506-22:49:54-25865,runattr,,,repetition,0,
SPECK-0-20260506-22:49:54-25865,runattr,,,replication,#0,
SPECK-0-20260506-22:49:54-25865,runattr,,,resultdir,results,
SPECK-0-20260506-22:49:54-25865,runattr,,,runnumber,0,
SPECK-0-20260506-22:49:54-25865,runattr,,,seedset,0,
SPECK-0-20260506-22:49:54-25865,config,,,description,WPAN - SPECK,
SPECK-0-20260506-22:49:54-25865,config,,,*.sensor.app[0].messageLength,108B,
SPECK-0-20260506-22:49:54-25865,config,,,*.sensor.udp.procDelay,0.080ms,
SPECK-0-20260506-22:49:54-25865,config,,,network,KriptoAgi,
SPECK-0-20260506-22:49:54-25865,config,,,sim-time-limit,100s,
SPECK-0-20260506-22:49:54-25865,config,,,*.sensor.numApps,1,
SPECK-0-20260506-22:49:54-25865,config,,,*.sensor.app[0].typename,UdpBasicApp,
SPECK-0-20260506-22:49:54-25865,config,,,*.sensor.app[0].destAddresses,"""gateway""",
SPECK-0-20260506-22:49:54-25865,config,,,*.sensor.app[0].destPort,5000,
SPECK-0-20260506-22:49:54-25865,config,,,*.sensor.app[0].sendInterval,1s,
SPECK-0-20260506-22:49:54-25865,config,,,*.gateway.numApps,1,
SPECK-0-20260506-22:49:54-25865,config,,,*.gateway.app[0].typename,UdpSink,
SPECK-0-20260506-22:49:54-25865,config,,,*.gateway.app[0].localPort,5000,
SPECK-0-20260506-22:49:54-25865,config,,,*.configurator.typename,Ipv4NetworkConfigurator,
SPECK-0-20260506-22:49:54-25865,config,,,**.wlan[*].mgmt.typename,Ieee80211MgmtAdhoc,
SPECK-0-20260506-22:49:54-25865,config,,,**.wlan[*].agent.typename,,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,configname,SPECK_LPWAN,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,datetime,20260506-22:56:12,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,datetimef,20260506-225612,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,experiment,SPECK_LPWAN,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,inifile,omnetpp.ini,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,iterationvars,,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,iterationvarsd,,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,iterationvarsf,,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,measurement,,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,network,KriptoAgi,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,processid,26018,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,repetition,0,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,replication,#0,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,resultdir,results,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,runnumber,0,
SPECK_LPWAN-0-20260506-22:56:12-26018,runattr,,,seedset,0,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,image-path,../../../../../home/oguzyl1907/omnetpp-6.0.3/samples/inet4.5/images,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,description,LPWAN - SPECK,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.app[0].messageLength,108B,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.udp.procDelay,0.080ms,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.app[0].sendInterval,2s,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,network,KriptoAgi,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,sim-time-limit,100s,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.numApps,1,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.app[0].typename,UdpBasicApp,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.app[0].destAddresses,"""gateway""",
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.app[0].destPort,5000,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.sensor.app[0].sendInterval,1s,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.gateway.numApps,1,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.gateway.app[0].typename,UdpSink,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.gateway.app[0].localPort,5000,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,*.configurator.typename,Ipv4NetworkConfigurator,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,**.wlan[*].mgmt.typename,Ieee80211MgmtAdhoc,
SPECK_LPWAN-0-20260506-22:56:12-26018,config,,,**.wlan[*].agent.typename,,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,configname,SPONGENT,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,datetime,20260506-22:56:59,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,datetimef,20260506-225659,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,experiment,SPONGENT,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,inifile,omnetpp.ini,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,iterationvars,,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,iterationvarsd,,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,iterationvarsf,,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,measurement,,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,network,KriptoAgi,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,processid,26040,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,repetition,0,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,replication,#0,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,resultdir,results,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,runnumber,0,
SPONGENT-0-20260506-22:56:59-26040,runattr,,,seedset,0,
SPONGENT-0-20260506-22:56:59-26040,config,,,image-path,../../../../../home/oguzyl1907/omnetpp-6.0.3/samples/inet4.5/images,
SPONGENT-0-20260506-22:56:59-26040,config,,,description,LPWAN - SPONGENT,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.app[0].messageLength,120B,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.udp.procDelay,0.050ms,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.app[0].sendInterval,2s,
SPONGENT-0-20260506-22:56:59-26040,config,,,network,KriptoAgi,
SPONGENT-0-20260506-22:56:59-26040,config,,,sim-time-limit,100s,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.numApps,1,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.app[0].typename,UdpBasicApp,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.app[0].destAddresses,"""gateway""",
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.app[0].destPort,5000,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.sensor.app[0].sendInterval,1s,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.gateway.numApps,1,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.gateway.app[0].typename,UdpSink,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.gateway.app[0].localPort,5000,
SPONGENT-0-20260506-22:56:59-26040,config,,,*.configurator.typename,Ipv4NetworkConfigurator,
SPONGENT-0-20260506-22:56:59-26040,config,,,**.wlan[*].mgmt.typename,Ieee80211MgmtAdhoc,
SPONGENT-0-20260506-22:56:59-26040,config,,,**.wlan[*].agent.typename,,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium.propagation,Arrival computation count,,,202
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,transmission count,,,202
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,signal send count,,,202
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,reception computation count,,,201
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,interference computation count,,,808
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,reception decision computation count,,,201
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,listening decision computation count,,,406
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,reception cache hit,,,85.714285714286
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.radioMedium,reception cache hit,unit,%,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,interference cache hit,,,66.666666666667
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.radioMedium,interference cache hit,unit,%,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,noise cache hit,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.radioMedium,noise cache hit,unit,%,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,snir cache hit,,,50
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.radioMedium,snir cache hit,unit,%,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,reception decision cache hit,,,50
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.radioMedium,reception decision cache hit,unit,%,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.radioMedium,reception result cache hit,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.radioMedium,reception result cache hit,unit,%,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:count,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:count,interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:count,recordingmode,count,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:count,source,packetReceivedFromUpper,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:count,title,"packets received from higher layer, count",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0].lo,passedUpPk:count,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:count,interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:count,recordingmode,count,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:count,source,packetSentToUpper,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:count,title,"packets passed to higher layer, count",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0].lo,passedUpPk:sum(packetBytes),,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:sum(packetBytes),interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:sum(packetBytes),source,packetSentToUpper,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0].lo,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:count,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:count,interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:count,recordingmode,count,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0],packetDropNoCarrier:count,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:count,interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:count,recordingmode,count,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.lo[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,autoWarmupFilter,false,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,interpolationmode,sample-hold,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,recordingmode,last,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,title,"queue length, last",
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:last,unit,pk,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,,,1
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,autoWarmupFilter,false,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,interpolationmode,sample-hold,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,recordingmode,max,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,title,"queue length, max",
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:max,unit,pk,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,,,4.74e-06
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,autoWarmupFilter,false,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,interpolationmode,sample-hold,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,recordingmode,timeavg,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,title,"queue length, timeavg",
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueLength:timeavg,unit,pk,
BLE-0-20260506-22:54:38-25959,scalar,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,,,0
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,autoWarmupFilter,false,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,interpolationmode,sample-hold,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,recordingmode,last,
BLE-0-20260506-22:54:38-25959,attr,KriptoAgi.sensor.wlan[0].mac.dcf.channelAccess.pendingQueue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),
